id,date,massif,sommet,itineraire,description,orientation,caracteristique,origine_principale,origine_secondaire,type_ecoulement_principal,qualite_neige,risque_meteo_france,latitude,longitude,thumbnail,imagesNb,isPrivate,tags,updated,altitude_depart,altitude_arrivee
50000592,1297378800000,Hordaland,,,"b'Trois skieurs ont ete emportes par une avalanche. Deux d\'entre eux n\'ont pas pu etre sauves.Voir le ""lien vers une description""'",T,b'',,,,,Inconnu,60.390299,5.906491,https://lh3.googleusercontent.com/-Z8tYkReq_HQ/UCCtnOCNC-I/AAAAAAAAKRQ/8YKDb2g3dts/s88/version-50002540-GGQRGFGUZADIHAUUPBNN.jpg,1,False,,1351141447000,0,0
50000590,1296946800000,Grand Paradis,Mont Emilius,50 m sous le col des trois Capucini,"b""A part un episode perturbe 8 jours plus tot (10 a 15 cm de neige avec du vent), rien n'amenait a suspecter l'instabilite.Le randonneur, montagnard tres experimente, s'est pourtant fait trainer sur une centaine de metre en heurtant les rochers. Il a  disparu deux fois sous la neige avant de s'arreter a la surface, corps non enseveli, puis a du etre evacue en helicoptere.Encore une fois, il faut souligner la grande instabilite de la neige deposees sur les couches fragiles formees depuis le debut d'hiver. La stabilisation est particulierement lente en altitude et a cette epoque de l'annee.Attention : le faible enneigement induit, en plus de l'avalanche, un gros risque de chocs contre les rochers.""",SW,b'',"Ski touring, uphill",,,,2 - LIMITE,45.678909,7.384007,https://lh5.googleusercontent.com/-hgZODait7_U/UCCtCnOOU1I/AAAAAAAAKQI/BmNNowKOZYw/s88/version-50002532-OECVBBOYTMJFYQKZICRH.jpg,6,False,,1351141447000,3250,0
50000587,1296601200000,Haute Maurienne,Albaron,Glacier supérieur du Vallonnet,"b""Alors que le 1er skieur descendait la pente, 2 plaques se sont declenchees de part et d'autre de sa trace, en entrainant une troisieme un peu plus bas.Personne ne fut emporte, grace notamment au respect de consignes de securite strictes : choix d'ilots de securite judicieux et descente un par un.Cette avalanche illustre la tres grande fragilite du manteau neigeux en ce moment (surtout en versant ombrage). Tout apport de neige nouvelle est extremement instable (precipitations et/ou transport de neige par le vent).""",N,b'Soft slab',"Ski touring, downhill",,,Soft dry,2 - LIMITE,45.343307,7.081944,https://lh6.googleusercontent.com/-b_9tIFdbM4U/UCCsLCG9ygI/AAAAAAAAKO4/czTDxeOmU6w/s88/version-50002520-MGAISEACZUQRFUBOSLRD.JPG,3,False,"à distance, ",1351141447000,0,0
50000588,1296601200000,Chaberton,Montgenèvre,"Côte de Bès, sous la Loubatière","b""Le 1er skieur declenche une petite plaque de 5mx5m peu apres s'etre engage dans la pente. Il crie alors pour demander aux 4 autres skieurs du groupe de ne pas passer par la. Malheureusement, l'un d'eux part quand meme et declenche a son tour une avalanche beaucoup plus grosse, qui les emporte tous les deux.Mike raconte comment il a espere s'echapper, puis a heurte un rocher, puis perdu ses skis, puis tape encore...Lire son recit (en anglais) en attendant des informations complementaires.Attention : 2 avalanches le meme jour impliquant des skieurs tres professionnels. Le piege est la. On en serait presque a redouter les prochaines chutes de neige... si elles arrivent.""",NW,b'',Backcountry skier,,,Soft dry,3 - MARQUE,44.926192,6.744182,https://lh6.googleusercontent.com/-_YwuwBJi168/UCCsecnk-6I/AAAAAAAAKPQ/R71Beogdto4/s88/version-50002541-DQOGCSPQMBEPENWIHQXS.JPG,2,False,,1351141447000,2450,2250
50000589,1296601200000,Val Troncea,Monte Branchetta,descente sur hameau de Laval et les pistes de ski de fond de pragelato,"b""Un skieur s'est fait emporte par une avalanche sur plus de 100m alors qu'il skiait a travers la foret, il restera en surface fort heureusement. En traversant au dessus d'une rupture de pente,pour rejoindre son camarade, le 2eme skieur a declenche une autre coulee sous ses pieds dans le goulet voisin.De nombreux autres departs d'avalanches spontanes ont ete observes ce jour.Voir le recit d'un des deux skieurs dans le PDF.""",E,b'Soft slab',Backcountry skier,,,,3 - MARQUE,44.954364,6.922642,https://lh3.googleusercontent.com/-9clc7g7UWKE/UCCsn4nDrQI/AAAAAAAAKPg/33KJw17_LDQ/s88/version-50002535-GZBXJLPFZGFVOXTBFQUP.jpg,5,False,,1351141447000,2300,0
50000586,1296342000000,Queyras,Refuge Agnel,,"b'""Le groupe venait de quitter le refuge Agnel quand l\'avalanche s\'est declenchee.[...]l\'homme a ete profondement enseveli et n\'a pu etre ranime.""Selon un observateur sur place (Skitour) :""Dans le Queyras, il a neige sur la frontiere avec beaucoup de vent qui a cree des accumulations, deja hier 29 il y avait +40 cm de poudreuse par endroit accumule par le vent a l\'Eypiol(a 2500).""'",T,b'',"Ski touring, uphill",,,,2 - LIMITE,0.0,0.0,,0,False,,1351141447000,0,0
50000585,1296169200000,Liban,Mont Qornet al-Sawda,,"b""Un groupe a ete surpris par une avalanche au Liban a la descente vers la plaine de la Bekaa apres avoir franchi la crete du Mont Qornet al-Sawda.Quatre personnes ont ete emportees, une seule a ete ensevelie et a ete retrouvee sous une grosse epaisseur de neige. Elle etait en arret cardiaque et respiratoire et n'a pu etre ranimee. Les conditions seraient particulieres cette annee, avec peu de neige par rapport aux conditions habituellesPlus d'informations dans le PDF.""",E,b'',"Ski touring, downhill",,,,Inconnu,34.300816,36.116646,,0,False,"à distance, ",1351141446000,3040,0
50000584,1295823600000,Mont Blanc,Mont Blanc,Sous la Pointe Louis Amédée,"b""Un bel aerosol s'est forme, tres certainement, a la suite d'une chute de serac: 1 km de long sur 300m de large.Pour avoir une idee de l'echelle, la face en arriere plan de la photo fait 700m de haut.""",W,b'',Fall of serac,,Aerosol,,2 - LIMITE,45.825556,6.866389,https://lh3.googleusercontent.com/-IfDt-v3iFao/UCCr60qnsTI/AAAAAAAAKOg/f07HY6bq7Ws/s88/version-50002515-HRFVCQFOBOCJGDJKVSIN.jpg,3,False,,1351141446000,4700,3800
50000583,1295737200000,Vanoise,Sommet de Bellecôte,Face Nord,"b'""On descendait par le couloir Valencant sur une neige bien cartonnee, en esquivant la partie raide du debut qui n\'etait pas en conditions.On est alles chercher une pente adjacente sur la rive droite de l\'axe direct du couloir. Je suis passe devant. Damien m\'a suivi et, en arrivant sur une zone moins raide dans laquelle je m\'etais abrite, il a declenche toute la zone dont il etait en train de se sortir.Aspect ""biscotte brise"" sur la zone de depart, puis ecoulement classique plus en aval. La coulee a franchi des barres rocheuses a plusieurs reprises.""Pas de victimes fort heureusement.Merci beaucoup Remi, pour ton recit qui nous rappelle que la vigilance reste de mise !'",N,b'Hard slab',Backcountry skier,,,,1 - FAIBLE,0.0,0.0,https://lh6.googleusercontent.com/-5k8Nd4QevKY/UCCrrXvoHZI/AAAAAAAAKOA/x4Z1h7Kt9ZI/s88/version-50002512-ENYEVKCMLZUWOUEXWCVY.JPG,4,False,,1351141446000,2770,0
50000603,1295650800000,Belledonne,Pointe de la Porte d'Eglise,,"b'""Avant d\'attaquer la premiere traversee pour affronter cette petite pente, on prend des distances, une fois dans la pente, elle me semble saine (5-10 cm de neige fraiche a faible cohesion et  mes skis portes sur la sous-couche dure) par contre sous la crete de la dorsale la neige change de nature : on distingue nettement une accumulation de neige. J\'hesite un instant avant de m\'engager sur l\'accumulation : j\'evalue la trajectoire de l\'avalanche en cas de declenchement, la position du reste du groupe ainsi que l\'alternative consistant a modifier la trace pour contourner cette plaque. Et finalement je pose un ski sur l\'accumulation le charge, et ca craque...Je suis tres rapidement desequilibre, je descends relativement lentement (la pente est autour de 30-35) la tete avant, pas grand chose a faire, je gesticule autant que possible pour garder la tete dehors, ca sarrete, je suis allonge sur le ventre, la tete vers le bas, j\'ai la tete et les epaules dehors ainsi qu\'un bras de libres mais les 30-40 cm qui me recouvrent mimmobilisent.""Voir le recit complet de l\'avalanche dans le lien vers une description sur Camp to Camp.'",NW,b'Soft slab',"Ski touring, uphill",,,Soft dry,1 - FAIBLE,0.0,0.0,,0,False,,1351141447000,2250,0
50000580,1294959600000,Beaufortain,Crêt du Rey,Pointe de la Combe Bénite,"b'""Alors que nous etions a quelques encablures du collet situe entre l\'antecime et le sommet, une plaque se detache a l\'extremite droite de l\'arete. Suit immediatement une seconde plaque plus proche de nous, puis une troisieme encore plus proche"".Plus de detail en cliquant sur le lien vers une description skitour.Merci a Veloski et aux autres participants pour le compte-rendu de la sortie.'",NW,b'Soft slab',,"Ski touring, uphill",,Soft dry,3 - MARQUE,45.6013,6.5991,https://lh5.googleusercontent.com/--yUc-H-jaR4/UWARf5sJl5I/AAAAAAAAOCc/P_fLJRnx95w/s88/1-puis-2-puis-3%25252C31083-19.jpg,7,False,,1365250408000,2500,0
50000578,1294786800000,Maurienne,Aiguille de l'Epaisseur,Ratissières,"b""Formation de petites accumulations de neige recente avec le vent en cours. L'instabilite s'est developpee en quelques heures seulement, entre le passage a la montee et celui a la descente. Elle constituait un danger tres facilement gerable dans ce type de terrain""",SE,b'Wind slab',"Ski touring, downhill",,,Soft dry,4 - FORT,45.137034,6.41031,https://lh3.googleusercontent.com/-yDEaF8rqmeo/UCCq3aLBAMI/AAAAAAAAKMY/YZF6ht-OeUo/s88/version-50002493-JZGLCSWPHIRBCXLYLXDC.JPG,2,False,"à distance, ",1351141446000,2280,2220
40000236,1294786800000,Haute Tarentaise,Tignes,Hors Pistes des Merles,,T,b'',,,,,Inconnu,0.0,0.0,,0,True,"PCS Tignes, ",1410687539000,0,0
40000237,1294786800000,Haute Tarentaise,Tignes,Couloir 2 de Grande Balme,,T,b'',Backcountry skier,,,,Inconnu,0.0,0.0,,0,True,"PCS Tignes, ",1410687539000,0,0
50000577,1294700400000,Haute Tarentaise,Col de l'Iseran,Grand Vallon,"b'Les victimes, qui faisaient partie d\'un groupe de sept skieurs, ont ete emportees par une ""importante avalanche"" declenchee a leur passage.Les 4 victimes, qui sont decedees des suites de leurs blessures, ont ete retrouvees en arret cardio-respiratoire par les secouristes tandis qu\'un cinquieme skieur, partiellement enseveli, est indemne.Voir, dans le lien vers une description, une video tournee aujourd\'hui 12 janvier 2011. Les photos ont essentiellement ete realisees par Philippe, pilote d\'ULM. Merci pour sa contribution a une meilleure comprehension de l\'avalanche.'",NW,b'Wind slab',Backcountry skier,,,,2 - LIMITE,45.445521,7.036894,https://lh5.googleusercontent.com/-ieDfT3OMa3M/UCCqhYQfmWI/AAAAAAAAKLw/ghkHi2K75g8/s88/version-50002544-HKMOUDRQSCOWLPQXKUMW.JPG,5,False,,1450373609000,2650,2030
50000576,1294614000000,Lauzière,Grand Pic de la Lauzière,Col des Aiguillons,"b'""Je trace a peine 2 ou 3m quand je declenche une plaque qui m\'entraine tout doucement pendant quelques secondes, puis bien plus vite, sans que je puisse faire de manuvre d\'evitement. (c\'est en fait parti au dessus de moi, a raz des rochers, sur une bonne vingtaine de m de large, sur environ 50cm d\'epaisseur, mes potes me diront apres qu\'il y a eu en fait deux epaisseurs, environ 20cm de poudre et une plaque en dessous)""Voir le recit detaille et la discussion sur Skitour (lien vers une description)'",E,b'',"Ski touring, uphill",,,,Inconnu,45.469049,6.383826,https://lh4.googleusercontent.com/-OaRHeDWl8Fk/UCCqUtF5opI/AAAAAAAAKLQ/CyUbOIrC0lA/s88/version-50002485-SUULKONSTSNZLRQYERGN.jpg,4,False,,1351141446000,2600,0
40000235,1294614000000,Haute Tarentaise,Tignes,COULOIRS DES TUFS,,T,b'',Snowboarder,,,,Inconnu,0.0,0.0,,0,True,"PCS Tignes, ",1410687539000,0,0
40000234,1294354800000,Haute Tarentaise,Tignes,CLPA Grande Motte,,T,b'',Backcountry skier,,,,Inconnu,0.0,0.0,,0,True,"PCS Tignes, ",1410687539000,0,0
40000233,1294268400000,Haute Tarentaise,Tignes,2ème Cornciche,,T,b'',Backcountry skier,,,,Inconnu,0.0,0.0,,0,True,"PCS Tignes, ",1410687539000,0,0
50000574,1293836400000,Japon ,Niseko,Blackbowl sidewall,"b""Un skieur a ete emporte par une avalanche dans la station de Niseko au Japon. Plus d'informations dans le PDF et le lien vers une description (en anglais).""",NW,b'Wind slab',Backcountry skier,,,,Inconnu,42.874087,140.657514,,0,False,,1351141446000,1250,0
50000570,1293750000000,Haute Maurienne,Grand Roc Noir,Lac de la Fesse,b'Premieres purges de fonte pour la periode.',S,b'',Warming,,,Damp,3 - MARQUE,45.308151,6.893998,https://lh3.googleusercontent.com/-5c2fJ3jycLk/UCCpyMg2qLI/AAAAAAAAKJw/NDhL6Q98LXg/s88/version-50002464-RIUVVYBHHHFIPXCJNNKO.JPG,3,False,,1351141446000,2670,2460
50000571,1293750000000,Japon ,Mont Daisen,,"b""Quatre employes d'une station de ski Japonaise ont ete emportes et tues par une avalanche alors qu'ils patrouillaient a la suite d'une 1ere avalanche.Plus d'informations dans le PDF (Informations en anglais et francais).""",T,b'Secondary avalanche',,,,,Inconnu,35.375725,133.538741,,0,False,,1351141446000,0,0
50000572,1293577200000,Haute Maurienne,Pointe d'Andagne,,"b""Plaque declenchee par 2 skieurs.Ils ont prevenu le service des pistes lorsqu'ils ont realise que 10 pisteurs etaient en train de sonder et faire recherche ARVA et RECCO...""",W,b'Soft slab',Backcountry skier,,,Soft dry,3 - MARQUE,45.348553,7.054029,https://lh4.googleusercontent.com/-HCxoPgdKMF4/UCCp_0MYBaI/AAAAAAAAKKI/IjErsmvzmV8/s88/version-50002469-XWBQRFYIQNRNJAHRRKTC.JPG,2,False,,1351141446000,2820,2750
50000567,1293404400000,Chablais,Pointe d'Uble,,"b""Plusieurs avalanches se sont declenchees ce jour sous la Pointe d'Uble, dont l'une partie 50m environ sous le sommet: la plaque est parie jusqu'a l'herbe.""",NW,b'Soft slab',"Ski touring, downhill",,,,3 - MARQUE,46.167778,6.599722,https://lh3.googleusercontent.com/-kIbbHGBbz3w/UCCpcjF0nAI/AAAAAAAAKJQ/hb6LSd5wOdk/s88/version-50002458-WSEDLBSDPYYXFNMYZHXC.JPG,3,False,,1351141445000,1900,0
50000565,1293318000000,Haute Tarentaise,Col de l'Iseran,Combe du Signal,"b'Avalanches declenchees au passage de skieurs. Une, puis deux, puis trois avalanches se declenchent successivement. La pente comportait pourtant deja une centaine de traces.Deux personnes sont emportees et enfouies. L\'une d\'elle n\'a pas actionne sont sac Airbag. Enfouie sous la premiere victime, elle est un peu plus longue a localiser et a degager. On deplore son deces. Ses amis nous disent qu\'elle avait 29 saisons de ski hors piste derniere elle...L\'instabilite toute particuliere de cette saison doit etre soulignee. Les plus grandes precautions sont donc de mise, particulierement en ce qui concerne les choix d\'itineraires et les distances entre les participants.Davantage d\'informations sur le site de Henry (en anglais), l\'un des amis des victimes et du professionnel qui les encadrait (voir ""lien vers une description).'",NW,b'Soft slab',Backcountry skier,,,Soft dry,3 - MARQUE,45.429931,7.029415,https://lh3.googleusercontent.com/-iyHo8wuC_FQ/UCCpPjNCPXI/AAAAAAAAKI4/0XBq5wuKfuk/s88/version-50002453-YVIPZFQMRUPXULFXLVHU.JPG,3,False,"à distance, ",1351141445000,2720,0
50000566,1293318000000,Valais,,,"b""Deux avalanches se sont declenchees hors des pistes dans le Valais Suisse ce dimanche.Plus d'informations dans le PDF.""",T,b'',,,,,Inconnu,0.0,0.0,,0,False,,1351141445000,0,0
50000568,1293318000000,Grandes Rousses,Pic de l'Herpie,Combe Charbonnière,"b""Une avalanche s'est declenchee spontanement depuis les pentes EST tres raides qui entourent la Combe Charbonniere.""",E,b'',Warming,,Aerosol,Soft dry,3 - MARQUE,0.0,0.0,,0,False,,1351141445000,0,0
50000563,1292972400000,Beaufortain,Croix du Bonhomme,,"b'""Deux randonneurs a ski ont ete emportes par une coulee a proximite du secteur de la Croix du Bonhomme.Enfouie sous deux metres de neige, une femme de 65 ans originaire de lAin, qui etait munie dun Arva, a ete degagee par dautres randonneurs et les hommes du PGHM.""'",T,b'',"Ski touring, uphill",,,,Inconnu,45.716643,6.713256,,0,False,,1351141445000,0,0
50000561,1292886000000,Mont Blanc,Col des Montets,Combe d'Encrenaz,"b""Un skieur de randonnee d'un groupe de 3 a ete emporte sur pres de 400 m par une avalanche et enseveli mais vivant. L'avalanche serait due aux recentes chutes de neige suivies puis au redoux qui ont rendu le manteau neigeux instable.Plus d'infos dans le lien vers l'article du Dauphine Libere.""",T,b'Wind slab',"Ski touring, uphill",,,,2 - LIMITE,46.003611,6.923333,,0,False,,1351141445000,0,0
50000562,1292886000000,Haut Giffre,,,"b""Deux surfeurs hors piste ont ete emportes par une avalanche alors qu'ils evoluaient en hors-piste du domaine skiable de Samoens. Plus d'informations dans le PDF.""",T,b'',Snowboarder,,,,Inconnu,0.0,0.0,,0,False,,1351141445000,0,0
50000558,1292626800000,Vanoise,Dent Parrachée,,"b""Attention : deja de beaux resultats en declenchement preventif !Poudreuse tres agreable a skier bien qu'accumulee par le vent. Les departs ont lieu au dessus de la croute de regel, qui teint le coup (pour l'instant) malgre l'epaisse couche fragile en dessous.""",S,b'',Avalanche control (hand delivery),,,Soft dry,4 - FORT,45.253415,6.738342,https://lh5.googleusercontent.com/-CksUjY36Yt4/UCCoiY4jqXI/AAAAAAAAVBU/iNMqnsM0mE0/s88/version-50002430-XDLBQITNFUWDPMSPRVUK.JPG,2,False,,1351141445000,2320,2200
